layer,source_path,line,scope,timing,kind,module,imported_symbol,alias,root,classification,internal_target
models,models/common/models/qwen2_7b/__init__.py,7,<module>,module,from,models.common.models.qwen2_7b.model,Qwen2_7BTransformerConfig,,models,internal_models_namespace,models.common.models.qwen2_7b.model
models,models/common/models/qwen2_7b/executor.py,6,<module>,module,from,models.common.models.qwen2_7b.hf_adaptor,Qwen2ForCausalLM,,models,internal_models_namespace,models.common.models.qwen2_7b.hf_adaptor
models,models/common/models/qwen2_7b/executor.py,7,<module>,module,from,models.common.models.qwen2_executor,Qwen2Executor,,models,internal_models_namespace,models.common.models.qwen2_executor
models,models/common/models/qwen2_7b/executor.py,7,<module>,module,from,models.common.models.qwen2_executor,Qwen2ExecutorConfig,,models,internal_models_namespace,models.common.models.qwen2_executor
models,models/common/models/qwen2_7b/executor.py,8,<module>,module,from,models.common.models.qwen2_executor,build_qwen2_7b_executor,_build_qwen2_7b_executor,models,internal_models_namespace,models.common.models.qwen2_executor
models,models/common/models/qwen2_7b/generator.py,6,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/qwen2_7b/generator.py,8,<module>,module,from,collections.abc,Sequence,,collections,stdlib,
models,models/common/models/qwen2_7b/generator.py,9,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
models,models/common/models/qwen2_7b/generator.py,10,<module>,module,from,typing,Any,,typing,stdlib,
models,models/common/models/qwen2_7b/generator.py,12,<module>,module,import,torch,,,torch,third_party_base,
models,models/common/models/qwen2_7b/generator.py,14,<module>,module,import,ttnn,,,ttnn,third_party_base,
models,models/common/models/qwen2_7b/generator.py,15,<module>,module,from,models.common.llm_runtime.config,PagedKVCacheConfig,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/qwen2_7b/generator.py,15,<module>,module,from,models.common.llm_runtime.config,TraceConfig,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/qwen2_7b/generator.py,15,<module>,module,from,models.common.llm_runtime.config,TraceMode,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/qwen2_7b/generator.py,15,<module>,module,from,models.common.llm_runtime.config,WarmupConfig,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/qwen2_7b/generator.py,16,<module>,module,from,models.common.llm_runtime.lane_group,LaneGroupExecutor,,models,internal_models_namespace,models.common.llm_runtime.lane_group
models,models/common/models/qwen2_7b/generator.py,17,<module>,module,from,models.common.llm_runtime.vllm_adapter,NormalizedPrefillKwargs,,models,internal_models_namespace,models.common.llm_runtime.vllm_adapter
models,models/common/models/qwen2_7b/generator.py,17,<module>,module,from,models.common.llm_runtime.vllm_adapter,VLLMAdapter,,models,internal_models_namespace,models.common.llm_runtime.vllm_adapter
models,models/common/models/qwen2_7b/generator.py,17,<module>,module,from,models.common.llm_runtime.vllm_adapter,VLLMAdapterConfig,,models,internal_models_namespace,models.common.llm_runtime.vllm_adapter
models,models/common/models/qwen2_7b/generator.py,18,<module>,module,from,models.common.models.qwen2_7b.executor,Qwen2ExecutorConfig,,models,internal_models_namespace,models.common.models.qwen2_7b.executor
models,models/common/models/qwen2_7b/generator.py,18,<module>,module,from,models.common.models.qwen2_7b.executor,build_qwen2_7b_executor,,models,internal_models_namespace,models.common.models.qwen2_7b.executor
models,models/common/models/qwen2_7b/generator.py,19,<module>,module,from,models.common.models.qwen2_7b.hf_adaptor,from_pretrained,,models,internal_models_namespace,models.common.models.qwen2_7b.hf_adaptor
models,models/common/models/qwen2_7b/generator.py,20,<module>,module,from,models.common.models.qwen2_7b.model,Qwen2PagedAttentionConfig,,models,internal_models_namespace,models.common.models.qwen2_7b.model
models,models/common/models/qwen2_7b/generator.py,463,_create_submeshes,nested,from,models.tt_transformers.tt.generator,create_submeshes,,models,external_models_tttv1,
models,models/common/models/qwen2_7b/hf_adaptor.py,6,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/qwen2_7b/hf_adaptor.py,8,<module>,module,import,os,,,os,stdlib,
models,models/common/models/qwen2_7b/hf_adaptor.py,9,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
models,models/common/models/qwen2_7b/hf_adaptor.py,9,<module>,module,from,dataclasses,field,,dataclasses,stdlib,
models,models/common/models/qwen2_7b/hf_adaptor.py,10,<module>,module,from,pathlib,Path,,pathlib,stdlib,
models,models/common/models/qwen2_7b/hf_adaptor.py,11,<module>,module,from,typing,Any,,typing,stdlib,
models,models/common/models/qwen2_7b/hf_adaptor.py,13,<module>,module,import,torch,,,torch,third_party_base,
models,models/common/models/qwen2_7b/hf_adaptor.py,14,<module>,module,from,transformers,AutoConfig,,transformers,third_party_optional,
models,models/common/models/qwen2_7b/hf_adaptor.py,14,<module>,module,from,transformers,AutoModelForCausalLM,,transformers,third_party_optional,
models,models/common/models/qwen2_7b/hf_adaptor.py,14,<module>,module,from,transformers,AutoTokenizer,,transformers,third_party_optional,
models,models/common/models/qwen2_7b/hf_adaptor.py,16,<module>,module,import,ttnn,,,ttnn,third_party_base,
models,models/common/models/qwen2_7b/hf_adaptor.py,17,<module>,module,from,models.common.models.qwen2_7b,weight_utils,,models,internal_models_namespace,models.common.models.qwen2_7b
models,models/common/models/qwen2_7b/hf_adaptor.py,18,<module>,module,from,models.common.models.qwen2_7b.model,QWEN2_7B_ACCURACY,,models,internal_models_namespace,models.common.models.qwen2_7b.model
models,models/common/models/qwen2_7b/hf_adaptor.py,18,<module>,module,from,models.common.models.qwen2_7b.model,QWEN2_7B_PERFORMANCE,,models,internal_models_namespace,models.common.models.qwen2_7b.model
models,models/common/models/qwen2_7b/hf_adaptor.py,18,<module>,module,from,models.common.models.qwen2_7b.model,Qwen2PagedAttentionConfig,,models,internal_models_namespace,models.common.models.qwen2_7b.model
models,models/common/models/qwen2_7b/hf_adaptor.py,18,<module>,module,from,models.common.models.qwen2_7b.model,Qwen2_7B,,models,internal_models_namespace,models.common.models.qwen2_7b.model
models,models/common/models/qwen2_7b/hf_adaptor.py,18,<module>,module,from,models.common.models.qwen2_7b.model,Qwen2_7BLayerWeights,,models,internal_models_namespace,models.common.models.qwen2_7b.model
models,models/common/models/qwen2_7b/hf_adaptor.py,18,<module>,module,from,models.common.models.qwen2_7b.model,Qwen2_7BModelParameters,,models,internal_models_namespace,models.common.models.qwen2_7b.model
models,models/common/models/qwen2_7b/hf_adaptor.py,18,<module>,module,from,models.common.models.qwen2_7b.model,Qwen2_7BPrecisionConfig,,models,internal_models_namespace,models.common.models.qwen2_7b.model
models,models/common/models/qwen2_7b/hf_adaptor.py,18,<module>,module,from,models.common.models.qwen2_7b.model,Qwen2_7BWeights,,models,internal_models_namespace,models.common.models.qwen2_7b.model
models,models/common/models/qwen2_7b/hf_adaptor.py,18,<module>,module,from,models.common.models.qwen2_7b.model,build_qwen2_7b_transformer_config,,models,internal_models_namespace,models.common.models.qwen2_7b.model
models,models/common/models/qwen2_7b/model.py,16,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/qwen2_7b/model.py,18,<module>,module,import,math,,,math,stdlib,
models,models/common/models/qwen2_7b/model.py,19,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
models,models/common/models/qwen2_7b/model.py,19,<module>,module,from,dataclasses,field,,dataclasses,stdlib,
models,models/common/models/qwen2_7b/model.py,19,<module>,module,from,dataclasses,replace,,dataclasses,stdlib,
models,models/common/models/qwen2_7b/model.py,20,<module>,module,from,pathlib,Path,,pathlib,stdlib,
models,models/common/models/qwen2_7b/model.py,21,<module>,module,from,typing,Any,,typing,stdlib,
models,models/common/models/qwen2_7b/model.py,23,<module>,module,import,torch,,,torch,third_party_base,
models,models/common/models/qwen2_7b/model.py,24,<module>,module,from,loguru,logger,,loguru,third_party_base,
models,models/common/models/qwen2_7b/model.py,26,<module>,module,import,ttnn,,,ttnn,third_party_base,
models,models/common/models/qwen2_7b/model.py,27,<module>,module,from,models.common.lightweightmodule,LightweightModule,,models,external_models_tt_metal,
models,models/common/models/qwen2_7b/model.py,28,<module>,module,from,models.common.modules.attention.attention_1d,Attention1D,,models,internal_models_namespace,models.common.modules.attention.attention_1d
models,models/common/models/qwen2_7b/model.py,28,<module>,module,from,models.common.modules.attention.attention_1d,Attention1DConfig,,models,internal_models_namespace,models.common.modules.attention.attention_1d
models,models/common/models/qwen2_7b/model.py,28,<module>,module,from,models.common.modules.attention.attention_1d,_dram_matmul_config,,models,internal_models_namespace,models.common.modules.attention.attention_1d
models,models/common/models/qwen2_7b/model.py,28,<module>,module,from,models.common.modules.attention.attention_1d,_dram_shard_core_grid,,models,internal_models_namespace,models.common.modules.attention.attention_1d
models,models/common/models/qwen2_7b/model.py,34,<module>,module,from,models.common.modules.embedding.embedding_1d,Embedding1D,,models,internal_models_namespace,models.common.modules.embedding.embedding_1d
models,models/common/models/qwen2_7b/model.py,34,<module>,module,from,models.common.modules.embedding.embedding_1d,Embedding1DConfig,,models,internal_models_namespace,models.common.modules.embedding.embedding_1d
models,models/common/models/qwen2_7b/model.py,35,<module>,module,from,models.common.modules.lazy_weight,LazyWeight,,models,internal_models_namespace,models.common.modules.lazy_weight
models,models/common/models/qwen2_7b/model.py,36,<module>,module,from,models.common.modules.lm_head.lm_head_1d,LMHead1D,,models,internal_models_namespace,models.common.modules.lm_head.lm_head_1d
models,models/common/models/qwen2_7b/model.py,36,<module>,module,from,models.common.modules.lm_head.lm_head_1d,LMHead1DConfig,,models,internal_models_namespace,models.common.modules.lm_head.lm_head_1d
models,models/common/models/qwen2_7b/model.py,36,<module>,module,from,models.common.modules.lm_head.lm_head_1d,_nearest_32,,models,internal_models_namespace,models.common.modules.lm_head.lm_head_1d
models,models/common/models/qwen2_7b/model.py,37,<module>,module,from,models.common.modules.mlp.mlp_1d,MLP1D,,models,internal_models_namespace,models.common.modules.mlp.mlp_1d
models,models/common/models/qwen2_7b/model.py,37,<module>,module,from,models.common.modules.mlp.mlp_1d,MLP1DConfig,,models,internal_models_namespace,models.common.modules.mlp.mlp_1d
models,models/common/models/qwen2_7b/model.py,37,<module>,module,from,models.common.modules.mlp.mlp_1d,_dram_shard_core_grid_k_n,,models,internal_models_namespace,models.common.modules.mlp.mlp_1d
models,models/common/models/qwen2_7b/model.py,38,<module>,module,from,models.common.modules.rmsnorm.rmsnorm_1d,RMSNorm1D,,models,internal_models_namespace,models.common.modules.rmsnorm.rmsnorm_1d
models,models/common/models/qwen2_7b/model.py,38,<module>,module,from,models.common.modules.rmsnorm.rmsnorm_1d,RMSNorm1DConfig,,models,internal_models_namespace,models.common.modules.rmsnorm.rmsnorm_1d
models,models/common/models/qwen2_7b/model.py,38,<module>,module,from,models.common.modules.rmsnorm.rmsnorm_1d,_create_sharded_norm_program_config,,models,internal_models_namespace,models.common.modules.rmsnorm.rmsnorm_1d
models,models/common/models/qwen2_7b/model.py,39,<module>,module,from,models.common.modules.rope.rope_1d,Rope1DConfig,,models,internal_models_namespace,models.common.modules.rope.rope_1d
models,models/common/models/qwen2_7b/model.py,39,<module>,module,from,models.common.modules.rope.rope_1d,RotarySetup1D,,models,internal_models_namespace,models.common.modules.rope.rope_1d
models,models/common/models/qwen2_7b/model.py,39,<module>,module,from,models.common.modules.rope.rope_1d,prepare_rot_idxs,,models,internal_models_namespace,models.common.modules.rope.rope_1d
models,models/common/models/qwen2_7b/model.py,40,<module>,module,from,models.common.modules.sampling.sampling_1d,Sampling1D,,models,internal_models_namespace,models.common.modules.sampling.sampling_1d
models,models/common/models/qwen2_7b/model.py,40,<module>,module,from,models.common.modules.sampling.sampling_1d,Sampling1DConfig,,models,internal_models_namespace,models.common.modules.sampling.sampling_1d
models,models/common/models/qwen2_7b/model.py,41,<module>,module,from,models.common.modules.tt_ccl,default_topology,,models,internal_models_namespace,models.common.modules.tt_ccl
models,models/common/models/qwen2_7b/model.py,41,<module>,module,from,models.common.modules.tt_ccl,get_tt_ccl,,models,internal_models_namespace,models.common.modules.tt_ccl
models,models/common/models/qwen2_7b/model.py,42,<module>,module,from,models.common.tensor_utils,TILE_SIZE,,models,external_models_tt_metal,
models,models/common/models/qwen2_7b/model.py,42,<module>,module,from,models.common.tensor_utils,get_padded_hidden_dim,,models,external_models_tt_metal,
models,models/common/models/qwen2_7b/model.py,827,Qwen2_7B.__init__,nested,from,tqdm,tqdm,,tqdm,third_party_optional,
models,models/common/models/qwen2_7b/weight_utils.py,12,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/qwen2_7b/weight_utils.py,14,<module>,module,import,math,,,math,stdlib,
models,models/common/models/qwen2_7b/weight_utils.py,15,<module>,module,from,pathlib,Path,,pathlib,stdlib,
models,models/common/models/qwen2_7b/weight_utils.py,16,<module>,module,from,typing,Any,,typing,stdlib,
models,models/common/models/qwen2_7b/weight_utils.py,18,<module>,module,import,torch,,,torch,third_party_base,
models,models/common/models/qwen2_7b/weight_utils.py,20,<module>,module,import,ttnn,,,ttnn,third_party_base,
models,models/common/models/qwen2_7b/weight_utils.py,21,<module>,module,from,models.common.modules.lazy_weight,LazyWeight,,models,internal_models_namespace,models.common.modules.lazy_weight
models,models/common/models/qwen2_executor.py,12,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/qwen2_executor.py,14,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
models,models/common/models/qwen2_executor.py,15,<module>,module,from,functools,wraps,,functools,stdlib,
models,models/common/models/qwen2_executor.py,16,<module>,module,from,typing,Any,,typing,stdlib,
models,models/common/models/qwen2_executor.py,16,<module>,module,from,typing,Callable,,typing,stdlib,
models,models/common/models/qwen2_executor.py,16,<module>,module,from,typing,Sequence,,typing,stdlib,
models,models/common/models/qwen2_executor.py,18,<module>,module,import,torch,,,torch,third_party_base,
models,models/common/models/qwen2_executor.py,20,<module>,module,from,models.common.llm_runtime.execution,EagerExecutor,,models,internal_models_namespace,models.common.llm_runtime.execution
models,models/common/models/qwen2_executor.py,20,<module>,module,from,models.common.llm_runtime.execution,TracedExecutor,,models,internal_models_namespace,models.common.llm_runtime.execution
models,models/common/models/qwen2_executor.py,21,<module>,module,from,models.common.models.executor,ModelExecutor,,models,internal_models_namespace,models.common.models.executor
models,models/common/models/qwen2_executor.py,21,<module>,module,from,models.common.models.executor,ModelExecutorConfig,,models,internal_models_namespace,models.common.models.executor
models,models/common/models/qwen2_executor.py,22,<module>,module,from,models.common.modules.sampling.sampling_1d,Sampling1D,,models,internal_models_namespace,models.common.modules.sampling.sampling_1d
models,models/common/models/qwen2_executor.py,23,<module>,module,from,models.common.sampling,SamplingParams,,models,external_models_tt_metal,
models,models/common/models/qwen3_32b/__init__.py,4,<module>,module,from,models.common.models.qwen3_32b.executor,EagerQwen3_32BExecutor,,models,internal_models_namespace,models.common.models.qwen3_32b.executor
models,models/common/models/qwen3_32b/__init__.py,4,<module>,module,from,models.common.models.qwen3_32b.executor,TracedQwen3_32BExecutor,,models,internal_models_namespace,models.common.models.qwen3_32b.executor
models,models/common/models/qwen3_32b/__init__.py,8,<module>,module,from,models.common.models.qwen3_32b.generator,Qwen3_32BGenerator,,models,internal_models_namespace,models.common.models.qwen3_32b.generator
models,models/common/models/qwen3_32b/__init__.py,8,<module>,module,from,models.common.models.qwen3_32b.generator,Qwen3_32BGeneratorConfig,,models,internal_models_namespace,models.common.models.qwen3_32b.generator
models,models/common/models/qwen3_32b/__init__.py,12,<module>,module,from,models.common.models.qwen3_32b.model,QWEN3_32B_ACCURACY,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/__init__.py,12,<module>,module,from,models.common.models.qwen3_32b.model,QWEN3_32B_PERFORMANCE,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/__init__.py,12,<module>,module,from,models.common.models.qwen3_32b.model,Qwen3_32B,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/__init__.py,12,<module>,module,from,models.common.models.qwen3_32b.model,Qwen3_32BConfig,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/__init__.py,12,<module>,module,from,models.common.models.qwen3_32b.model,Qwen3_32BExecutorRuntimeConfig,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/__init__.py,12,<module>,module,from,models.common.models.qwen3_32b.model,Qwen3_32BPagedAttentionConfig,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/__init__.py,12,<module>,module,from,models.common.models.qwen3_32b.model,Qwen3_32BPrecisionConfig,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/demo.py,26,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/qwen3_32b/demo.py,28,<module>,module,import,os,,,os,stdlib,
models,models/common/models/qwen3_32b/demo.py,30,<module>,module,import,pytest,,,pytest,third_party_test,
models,models/common/models/qwen3_32b/demo.py,31,<module>,module,import,torch,,,torch,third_party_base,
models,models/common/models/qwen3_32b/demo.py,32,<module>,module,from,transformers,AutoConfig,,transformers,third_party_optional,
models,models/common/models/qwen3_32b/demo.py,32,<module>,module,from,transformers,AutoModelForCausalLM,,transformers,third_party_optional,
models,models/common/models/qwen3_32b/demo.py,34,<module>,module,import,ttnn,,,ttnn,third_party_base,
models,models/common/models/qwen3_32b/demo.py,35,<module>,module,from,models.common.models.qwen3_32b.executor,EagerQwen3_32BExecutor,,models,internal_models_namespace,models.common.models.qwen3_32b.executor
models,models/common/models/qwen3_32b/demo.py,35,<module>,module,from,models.common.models.qwen3_32b.executor,TracedQwen3_32BExecutor,,models,internal_models_namespace,models.common.models.qwen3_32b.executor
models,models/common/models/qwen3_32b/demo.py,35,<module>,module,from,models.common.models.qwen3_32b.executor,run_lm_head,,models,internal_models_namespace,models.common.models.qwen3_32b.executor
models,models/common/models/qwen3_32b/demo.py,35,<module>,module,from,models.common.models.qwen3_32b.executor,run_prefill,,models,internal_models_namespace,models.common.models.qwen3_32b.executor
models,models/common/models/qwen3_32b/demo.py,41,<module>,module,from,models.common.models.qwen3_32b.generator,greedy_argmax_from_logits,,models,internal_models_namespace,models.common.models.qwen3_32b.generator
models,models/common/models/qwen3_32b/demo.py,41,<module>,module,from,models.common.models.qwen3_32b.generator,greedy_decode_one_step,,models,internal_models_namespace,models.common.models.qwen3_32b.generator
models,models/common/models/qwen3_32b/demo.py,42,<module>,module,from,models.common.models.qwen3_32b.model,Qwen3_32B,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/demo.py,43,<module>,module,from,models.common.tests.demos.cleanup_utils,cleanup_model_case,,models,external_models_test,
models,models/common/models/qwen3_32b/demo.py,44,<module>,module,from,models.common.tests.demos.run_helpers,make_contiguous_page_table,,models,external_models_test,
models,models/common/models/qwen3_32b/demo.py,45,<module>,module,from,models.common.utility_functions,comp_pcc,,models,external_models_tt_metal,
models,models/common/models/qwen3_32b/demo.py,382,test_qwen3_32b_numerical_divergence_vs_hf,nested,import,csv,,,csv,stdlib,
models,models/common/models/qwen3_32b/demo.py,383,test_qwen3_32b_numerical_divergence_vs_hf,nested,import,gc,,,gc,stdlib,
models,models/common/models/qwen3_32b/demo.py,385,test_qwen3_32b_numerical_divergence_vs_hf,nested,from,models.common.models.qwen3_32b.model,Qwen3_32BDecoderLayer,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/demo.py,385,test_qwen3_32b_numerical_divergence_vs_hf,nested,from,models.common.models.qwen3_32b.model,_all_gather_rmsnorm_tensor,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/executor.py,12,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/qwen3_32b/executor.py,14,<module>,module,from,collections,defaultdict,,collections,stdlib,
models,models/common/models/qwen3_32b/executor.py,15,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
models,models/common/models/qwen3_32b/executor.py,16,<module>,module,from,functools,wraps,,functools,stdlib,
models,models/common/models/qwen3_32b/executor.py,17,<module>,module,from,typing,Any,,typing,stdlib,
models,models/common/models/qwen3_32b/executor.py,17,<module>,module,from,typing,Callable,,typing,stdlib,
models,models/common/models/qwen3_32b/executor.py,19,<module>,module,import,torch,,,torch,third_party_base,
models,models/common/models/qwen3_32b/executor.py,21,<module>,module,import,ttnn,,,ttnn,third_party_base,
models,models/common/models/qwen3_32b/executor.py,22,<module>,module,from,models.common.llm_runtime.config,PagedKVCacheConfig,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/qwen3_32b/executor.py,22,<module>,module,from,models.common.llm_runtime.config,TraceConfig,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/qwen3_32b/executor.py,22,<module>,module,from,models.common.llm_runtime.config,WarmupConfig,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/qwen3_32b/executor.py,23,<module>,module,from,models.common.models.executor,ModelExecutor,,models,internal_models_namespace,models.common.models.executor
models,models/common/models/qwen3_32b/executor.py,23,<module>,module,from,models.common.models.executor,ModelExecutorConfig,,models,internal_models_namespace,models.common.models.executor
models,models/common/models/qwen3_32b/executor.py,24,<module>,module,from,models.common.models.qwen3_32b.hf_adaptor,Qwen3_32BForCausalLM,,models,internal_models_namespace,models.common.models.qwen3_32b.hf_adaptor
models,models/common/models/qwen3_32b/executor.py,25,<module>,module,from,models.common.models.qwen3_32b.model,_slice_last_token_tile,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/executor.py,26,<module>,module,from,models.common.modules.sampling.sampling_1d,Sampling1D,,models,internal_models_namespace,models.common.modules.sampling.sampling_1d
models,models/common/models/qwen3_32b/executor.py,27,<module>,module,from,models.common.modules.sampling.sampling_state_1d,SamplingState1D,,models,internal_models_namespace,models.common.modules.sampling.sampling_state_1d
models,models/common/models/qwen3_32b/executor.py,28,<module>,module,from,models.common.sampling.sampling_params,SamplingParams,,models,external_models_tt_metal,
models,models/common/models/qwen3_32b/generator.py,6,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/qwen3_32b/generator.py,8,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
models,models/common/models/qwen3_32b/generator.py,9,<module>,module,from,typing,Any,,typing,stdlib,
models,models/common/models/qwen3_32b/generator.py,11,<module>,module,import,ttnn,,,ttnn,third_party_base,
models,models/common/models/qwen3_32b/generator.py,12,<module>,module,from,models.common.llm_runtime.config,PagedKVCacheConfig,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/qwen3_32b/generator.py,12,<module>,module,from,models.common.llm_runtime.config,TraceConfig,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/qwen3_32b/generator.py,12,<module>,module,from,models.common.llm_runtime.config,TraceMode,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/qwen3_32b/generator.py,12,<module>,module,from,models.common.llm_runtime.config,WarmupConfig,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/qwen3_32b/generator.py,13,<module>,module,from,models.common.llm_runtime.lane_group,LaneGroupExecutor,,models,internal_models_namespace,models.common.llm_runtime.lane_group
models,models/common/models/qwen3_32b/generator.py,14,<module>,module,from,models.common.llm_runtime.vllm_adapter,NormalizedPrefillKwargs,,models,internal_models_namespace,models.common.llm_runtime.vllm_adapter
models,models/common/models/qwen3_32b/generator.py,14,<module>,module,from,models.common.llm_runtime.vllm_adapter,VLLMAdapter,,models,internal_models_namespace,models.common.llm_runtime.vllm_adapter
models,models/common/models/qwen3_32b/generator.py,14,<module>,module,from,models.common.llm_runtime.vllm_adapter,VLLMAdapterConfig,,models,internal_models_namespace,models.common.llm_runtime.vllm_adapter
models,models/common/models/qwen3_32b/generator.py,15,<module>,module,from,models.common.models.qwen3_32b.executor,Qwen3_32BExecutorConfig,,models,internal_models_namespace,models.common.models.qwen3_32b.executor
models,models/common/models/qwen3_32b/generator.py,15,<module>,module,from,models.common.models.qwen3_32b.executor,build_qwen3_32b_executor,,models,internal_models_namespace,models.common.models.qwen3_32b.executor
models,models/common/models/qwen3_32b/generator.py,16,<module>,module,from,models.common.models.qwen3_32b.hf_adaptor,DEFAULT_HF_REVISION,,models,internal_models_namespace,models.common.models.qwen3_32b.hf_adaptor
models,models/common/models/qwen3_32b/generator.py,16,<module>,module,from,models.common.models.qwen3_32b.hf_adaptor,from_pretrained,,models,internal_models_namespace,models.common.models.qwen3_32b.hf_adaptor
models,models/common/models/qwen3_32b/generator.py,17,<module>,module,from,models.common.models.qwen3_32b.model,Qwen3_32BPagedAttentionConfig,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/generator.py,347,_create_submeshes,nested,from,models.tt_transformers.tt.generator,create_submeshes,,models,external_models_tttv1,
models,models/common/models/qwen3_32b/hf_adaptor.py,6,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/qwen3_32b/hf_adaptor.py,8,<module>,module,import,os,,,os,stdlib,
models,models/common/models/qwen3_32b/hf_adaptor.py,9,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
models,models/common/models/qwen3_32b/hf_adaptor.py,9,<module>,module,from,dataclasses,field,,dataclasses,stdlib,
models,models/common/models/qwen3_32b/hf_adaptor.py,10,<module>,module,from,pathlib,Path,,pathlib,stdlib,
models,models/common/models/qwen3_32b/hf_adaptor.py,11,<module>,module,from,typing,Any,,typing,stdlib,
models,models/common/models/qwen3_32b/hf_adaptor.py,13,<module>,module,from,transformers,AutoConfig,,transformers,third_party_optional,
models,models/common/models/qwen3_32b/hf_adaptor.py,13,<module>,module,from,transformers,AutoTokenizer,,transformers,third_party_optional,
models,models/common/models/qwen3_32b/hf_adaptor.py,15,<module>,module,import,ttnn,,,ttnn,third_party_base,
models,models/common/models/qwen3_32b/hf_adaptor.py,16,<module>,module,from,models.common.models.qwen3_32b.model,DEFAULT_HF_REVISION,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/hf_adaptor.py,16,<module>,module,from,models.common.models.qwen3_32b.model,QWEN3_32B_ACCURACY,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/hf_adaptor.py,16,<module>,module,from,models.common.models.qwen3_32b.model,QWEN3_32B_BH_TP4_CLUSTER_TYPES,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/hf_adaptor.py,16,<module>,module,from,models.common.models.qwen3_32b.model,QWEN3_32B_PERFORMANCE,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/hf_adaptor.py,16,<module>,module,from,models.common.models.qwen3_32b.model,Qwen3_32B,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/hf_adaptor.py,16,<module>,module,from,models.common.models.qwen3_32b.model,Qwen3_32BPagedAttentionConfig,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/hf_adaptor.py,16,<module>,module,from,models.common.models.qwen3_32b.model,Qwen3_32BPrecisionConfig,,models,internal_models_namespace,models.common.models.qwen3_32b.model
models,models/common/models/qwen3_32b/model.py,18,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/qwen3_32b/model.py,20,<module>,module,import,math,,,math,stdlib,
models,models/common/models/qwen3_32b/model.py,21,<module>,module,import,os,,,os,stdlib,
models,models/common/models/qwen3_32b/model.py,22,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
models,models/common/models/qwen3_32b/model.py,22,<module>,module,from,dataclasses,field,,dataclasses,stdlib,
models,models/common/models/qwen3_32b/model.py,22,<module>,module,from,dataclasses,replace,,dataclasses,stdlib,
